year,state,industry,industry_startups,industry_share,industry_cagr_3y,startups,nsva,startup_growth,startup_cagr_3y,nsva_growth,startup_nsva_ratio,industry_hhi,economic_size_percentile,industry_activity_percentile,underpenetration_gap,underpenetration_score
2025,Andhra Pradesh,Aeronautics Aerospace & Defence,15.0,0.02158273381294964,35.72088082974532,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,70.43170397441754,9.262220191868437,52.726966481387905
2017,Andhra Pradesh,Agriculture,1.0,0.009708737864077669,,103.0,645027.0,,,,0.00015968323806600344,0.05732016652199681,40.78917313841937,9.667656464138878,31.121516674280493,65.62236819942731
2018,Andhra Pradesh,Agriculture,11.0,0.06832298136645963,,161.0,715264.0,56.310679611650485,,10.88900154567174,0.00022509171438797422,0.05732016652199681,44.83782549109182,63.6192325262677,-18.78140703517588,36.18325753747684
2019,Andhra Pradesh,Agriculture,12.0,0.0670391061452514,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,65.64070351758794,-18.598675194152577,36.29105608893381
2020,Andhra Pradesh,Agriculture,19.0,0.08085106382978724,166.8401648721945,235.0,803306.0,31.28491620111731,31.646771369499007,5.001555470157193,0.00029254107401164686,0.05732016652199681,50.679534033805396,75.65669255367747,-24.977158519872077,32.52821290213914
2021,Andhra Pradesh,Agriculture,27.0,0.09060402684563758,34.89329390678275,298.0,942891.0,26.80851063829788,22.780706866432787,17.37631736847478,0.000316049257019104,0.05732016652199681,57.846048423937866,81.50411146642303,-23.65806304248516,33.30638369546909
2022,Andhra Pradesh,Agriculture,33.0,0.08661417322834646,40.10196653276936,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,84.89607126541799,-20.460255824577416,35.19285834596599
2023,Andhra Pradesh,Agriculture,51.0,0.08717948717948718,38.97569622033383,585.0,1170666.0,53.54330708661416,35.52809522815181,7.892798981039184,0.0004997155465350493,0.05732016652199681,67.78209227957971,90.42941982640475,-22.64732754682504,33.90264443321543
2024,Andhra Pradesh,Agriculture,58.0,0.09570957095709572,29.029221354259892,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,91.81132937414344,-18.335998172681585,36.446016506653194
2025,Andhra Pradesh,Agriculture,52.0,0.07482014388489208,16.36699011798588,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,90.7035175879397,-11.009593421653719,40.76806467913088
2025,Andhra Pradesh,Airport Operations,2.0,0.0028776978417266188,,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,24.41183188670626,55.28209227957972,79.87535792487789
2017,Andhra Pradesh,Analytics,1.0,0.009708737864077669,,103.0,645027.0,,,,0.00015968323806600344,0.05732016652199681,40.78917313841937,9.667656464138878,31.121516674280493,65.62236819942731
2018,Andhra Pradesh,Analytics,3.0,0.018633540372670808,,161.0,715264.0,56.310679611650485,,10.88900154567174,0.00022509171438797422,0.05732016652199681,44.83782549109182,33.18867062585655,11.649154865235268,54.135085059794505
2019,Andhra Pradesh,Analytics,2.0,0.0111731843575419,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,24.41183188670626,22.6301964367291,60.613104261411486
2021,Andhra Pradesh,Analytics,1.0,0.003355704697986577,0.0,298.0,942891.0,26.80851063829788,22.780706866432787,17.37631736847478,0.000316049257019104,0.05732016652199681,57.846048423937866,9.667656464138878,48.17839195979899,75.68468923698836
2022,Andhra Pradesh,Analytics,2.0,0.005249343832020997,-12.64195352637011,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,24.41183188670626,40.02398355413431,70.87417887822131
2023,Andhra Pradesh,Analytics,5.0,0.008547008547008548,35.72088082974532,585.0,1170666.0,53.54330708661416,35.52809522815181,7.892798981039184,0.0004997155465350493,0.05732016652199681,67.78209227957971,44.894929191411606,22.88716308816811,60.76469597439784
2024,Andhra Pradesh,Analytics,2.0,0.0033003300330033004,25.99210498948732,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,24.41183188670626,49.063499314755596,76.20683847060805
2018,Andhra Pradesh,Animation,2.0,0.012422360248447204,,161.0,715264.0,56.310679611650485,,10.88900154567174,0.00022509171438797422,0.05732016652199681,44.83782549109182,24.41183188670626,20.42599360438556,59.312784234461844
2021,Andhra Pradesh,Animation,1.0,0.003355704697986577,,298.0,942891.0,26.80851063829788,22.780706866432787,17.37631736847478,0.000316049257019104,0.05732016652199681,57.846048423937866,9.667656464138878,48.17839195979899,75.68468923698836
2024,Andhra Pradesh,Animation,1.0,0.0016501650165016502,,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,9.667656464138878,63.80767473732298,84.90483409129189
2025,Andhra Pradesh,Animation,1.0,0.0014388489208633094,-20.62994740159002,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,9.667656464138878,70.02626770214711,88.57335354556174
2019,Andhra Pradesh,Architecture Interior Design,1.0,0.00558659217877095,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,9.667656464138878,37.37437185929648,69.31109988209533
2020,Andhra Pradesh,Architecture Interior Design,1.0,0.00425531914893617,,235.0,803306.0,31.28491620111731,31.646771369499007,5.001555470157193,0.00029254107401164686,0.05732016652199681,50.679534033805396,9.667656464138878,41.01187756966652,71.45696479703554
2022,Andhra Pradesh,Architecture Interior Design,1.0,0.0026246719160104987,,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,9.667656464138878,54.76815897670169,79.57217449890517
2023,Andhra Pradesh,Architecture Interior Design,2.0,0.003418803418803419,25.99210498948732,585.0,1170666.0,53.54330708661416,35.52809522815181,7.892798981039184,0.0004997155465350493,0.05732016652199681,67.78209227957971,24.41183188670626,43.370260392873455,72.84823985177698
